0.557847390815907,0.2746858172764344,0.5972158947945612
0.6802863117263431,0.2751050758461795,0.6679550957323633
0.6829259405294699,0.6067829210857748,0.29065452224349264
0.3972024089834457,0.20293893873577595,0.5966766789733661
0.8129042471260209,0.9852263618873117,0.4784442230930035
0.33175680531484597,0.6067068673226136,0.5573126914150845
0.17107124571572596,0.9316504936765877,0.9299389551678389
0.38599895463581424,0.4841057131531482,0.2534265270833106
0.27951946120830673,0.19488666375760066,0.9777503708352097
0.6083457433392199,0.7497313317905818,0.006779645193637718
0.9547739824224183,0.1503416287413556,0.41948259553629663
0.8816143768653549,0.6425954921499699,0.5955960620715185
0.8459582673917527,0.42748308477056196,0.815920386070114
0.9465630934434112,0.9630939730053546,0.6634367315178837
0.16665292048859437,0.9828685590513282,0.6585246402221565
0.5191559637818499,0.8372473915907673,0.6617162559028621
0.3655788014034409,0.6459386085252723,0.22923984574418654
0.20713674639174817,0.38203268768973,0.5258618768518541
0.8253442088013629,0.7767136849798075,0.8518980353071767
0.4570859179879768,0.10123688487469229,0.30013243782928123
0.19608706328697845,0.4993656520160993,0.36525738920034656
0.043750985848413415,0.30927541347367316,0.3847119854852643
0.36334708697378804,0.1031594874716818,0.1341253244336984
0.7781314913380394,0.7738496858899503,0.556976118650448
0.5344719417583571,0.5333106791533718,0.7671010890819657
0.39656418554127193,0.33948838978699414,0.8788729363496453
0.6035081369739299,0.9574549340918522,0.9503120248290671
0.43796909545212903,0.826101290388168,0.9676011076283132
0.4262451635226162,0.13695899533621358,0.44368760725506906
0.9492342034584053,0.42626265496036253,0.6880303175738196
0.6506654163191793,0.7532392528391344,0.7229114237720516
0.1738292537347752,0.7129420486541693,0.21849940581561766
0.8773377739589121,0.5597104235457239,0.39315222181386533
0.34468124781037046,0.5897398644568029,0.6350170277751898
0.26115451775766263,0.15229865004805576,0.32352044662816204
0.6455189154470178,0.3237283741481426,0.6192215251578405
0.43923685175197336,0.2676364062915654,0.11423581126238969
0.21148365155498394,0.9057844075958212,0.0024015689751299973
0.9284737740677536,0.9397323927107607,0.3015313609718292
0.11820784547886731,0.06845370396737083,0.06705205613172571
